id,communique,libelle_poste,libelle_emploi_rome,code_emploi_rome,numero,date_mis_en_ligne,libelle_collectivite,libelle_corps_grade,libelle_corps_grade_2,libelle_domaine,libelle_domaine_2,duree_residence_exigee,date_a_pourvoir,date_a_pourvoir_libelle,direction_libelle,direction_acronyme,service_libelle,lieu_travail,date_creation,date_cloture,presentation,emploi_resp,mission,activites_principales,activites_secondaires,conditions_particulieres,savoir,savoir_faire,comportements,commentaire_republication,contact,contact_telephone,contact_email,contact_secondaire,contact_secondaire_telephone,contact_secondaire_email,collectivite_nom_rh,collectivite_adresse_depot,collectivite_adresse_postale,collectivite_email,collectivitefax,statut,nb_postes_a_pourvoir,a_pourvoir_autre,url_pdf
65468,0,2 Médecins itinérants et de téléconsultation,,,26-1215,2026-08-14,Province Nord,médecin de santé publique,,,,,,immédiatement,Province Nord,PVN,,,2026-08-13 01:58:55+11:00,2026-10-02,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 04/09/2026 a été reportée,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/53ad137e60125ed9f1eca829af6c62dd/download/
65465,0,Médecin à Touho,,,26-1212,2026-08-14,Province Nord,médecin de santé publique,,,,,,immédiatement,Province Nord,PVN,,,2026-08-13 01:52:40+11:00,2026-10-02,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 04/09/2026 a été reportée,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/7c042ba4d9ba064da05d26e6677a9866/download/
65476,0,Médecin à Kouaoua,,,26-1221,2026-08-14,Province Nord,médecin de santé publique,,,,,,immédiatement,Province Nord,PVN,,,2026-08-13 02:10:49+11:00,2026-10-02,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 04/09/2026 a été reportée,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/99d9c51dcc1f1a94548c37588c96cd17/download/
65354,0,Educateur des activités physiques et sportives,"Educateur sportif, d'activités physiques-sportives, handisport",G1204-2,26-65354/MPRH,2026-08-14,Nouvelle-Calédonie,éducateur des APS,,,,,2026-12-02 11:00:00+11:00,vacant à partir du,Direction de la protection judiciaire de l'enfance et de la jeunesse,DPJEJ,,NOUMEA,2026-08-05 21:22:19+11:00,2026-09-25,"La DPJEJ est chargée de mettre en œuvre les orientations de la Nouvelle-Calédonie en matière de protection judiciaire de l'enfance et de la jeunesse. À ce titre, elle veille à répondre aux besoins liés à l'instruction et à l'exécution des décisions judiciaires concernant les mineurs.",Educateur jeunesse et sport,"Placé sous la responsabilité du directeur, l'agent contribue à la mise en œuvre de la politique sportive définie par la collectivité. Il conçoit, anime et encadre des activités physiques et sportives, dans une ou plusieurs disciplines, auprès d'un public de mineurs en grande difficulté.","En lien avec les services concernés, l'agent met en œuvre le programme des pratiques sportives au sein des foyers et services de la DPJEJ :
-Planifier, organiser, mettre en œuvre et animer les activités sportives ;
-Gérer et organiser l'aspect logistique : installation, agencement, transport ;
-Assurer la communication des actions mises en place par la direction ;
-Réaliser les bilans des actions menées.

En tant qu'éducateur sportif, il participe également à :
-Des actions d'animation sportive auprès de différents publics ;
-La préparation, le suivi et le bilan des actions de formation sportive et professionnelle ;
-Le suivi des activités sportives.","Encadrement, enseignement et animation d'activités physiques et sportives :
-Intervenir au sein des projets éducatifs et sportifs en cohérence avec la politique de la collectivité ;
-Participer à l'élaboration des projets éducatifs ;
-Sensibiliser aux différentes disciplines sportives ;
-Encadrer différentes activités physiques et sportives ;
-Adapter son intervention selon les publics, les niveaux et les capacités d'apprentissage.
-Mobiliser et coordonner les différents acteurs et moyens autour d'un projet sportif ;

Surveillance et sécurité des activités
-Détecter les anomalies du matériel et effectuer les opérations de maintenance usuelle ;
-Appliquer et faire appliquer la réglementation ;
-Prendre les initiatives nécessaires en cas d'urgence ;

Compétences transversales
-Expérience dans la gestion et la préparation d'activités ;
-Maîtrise de l'outil informatique ;
-Capacité à développer et entretenir un réseau de partenaires ;
-Savoir rendre compte auprès de la hiérarchie.","Titulaire du permis de conduire B ;
Déplacements réguliers dans le cadre des activités sportives organisées ;
Transport et manutention de matériel.","Titulaire du BPJEPS activités physiques pour tous (sports collectifs ou activités nautiques), ou DEUST activités physiques et sportives souhaité ;
Connaissance des institutions et du suivi judiciaire ;
Connaissance du réseau partenarial social de la Nouvelle-Calédonie ;
Connaissance des caractéristiques et spécificités des différents publics ;
Maîtrise des techniques et de la pédagogie des activités physiques, sportives et socio-éducatives ;
Maîtrise des techniques de communication.","Travailler en équipe pluridisciplinaire ;
Savoir concilier éducation et contrainte, dans le respect du cadre judiciaire ;
S'adapter à des publics en grande difficulté, avec un objectif d'insertion et de prévention de la récidive ;
Faire preuve d'écoute, d'empathie et savoir instaurer une relation de confiance tout en gardant un cadre ;
Rendre compte à la hiérarchie et contribuer aux projets éducatifs individuels des jeunes suivis.","Discrétion, rigueur et sens du service public ;
Autonomie, esprit d'initiative et force de proposition ;
Sens de l'organisation et de la discipline ;
Disponibilité, y compris le samedi ;
Aisance relationnelle et esprit d'équipe ;
Respect de l'autorité et de la hiérarchie ;
Grande polyvalence et capacité à gérer l'urgence.",Modification de la date de clôture initialement prévue le 04/09/2026,"Monsieur Paulo WATOENE, Directeur de la PJEJ",23 25 84,paulo.watoene@gouv.nc,,,,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,3,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/351b47741569291ebfd2e8404a85042f/download/
65472,0,Médecin à Houailou,,,26-1219,2026-08-14,Province Nord,médecin de santé publique,,,,,,immédiatement,Province Nord,PVN,,,2026-08-13 02:05:33+11:00,2026-10-02,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 04/09/2026 a été reportée,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/2e38f81f5d299c0a6ef9d857bd89c68c/download/
65470,0,Médecin à Canala,,,26-1217,2026-08-14,Province Nord,médecin de santé publique,,,,,,immédiatement,Province Nord,PVN,,,2026-08-13 02:02:26+11:00,2026-10-02,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 04/09/2026 a été reportée,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/107e208a4e4518e99708e24f052ffd72/download/
65075,0,Chargé de projets télécommunications,Ingénieur validation réseaux de télécoms,M1804-11,26-65075/MPRH,2026-08-07,Nouvelle-Calédonie,ingénieur,ingénieur,Informatique,Numérique et SIC,Ingénieur 1er et 2e grade domaine informatique ou numérique  : au moins égale à 5 ans.,,immédiatement,"DIRECTION DES ENTREPRISES, DE LA CONSOMMATION, DE L'ATTRACTIVITE ET DES TELECOMMUNICATIONS",,"SERVICE DE L'ÉCONOMIE NUMÉRIQUE, DES FILIÈRES D'AVENIR ET DES",Nouméa,2026-07-20 21:53:11+11:00,2026-10-09,"La direction des entreprises, de la consommation, de l'attractivité et des télécommunications est responsable de la mise en œuvre de la politique économique du gouvernement de la Nouvelle-Calédonie en matière de commerce intérieur, d'économie numérique et d'attractivité, sous réserve des attributions exercées par d'autres directions et services.

Elle concourt notamment à la protection de l'ordre public économique et à la dynamisation du marché intérieur par des actions de soutien, de veille et de régulation au bénéfice de l'ensemble des acteurs économiques et notamment du numérique, afin de constituer un environnement favorable au développement économique et à l'attractivité du territoire.

Elle a pour missions principales: la protection physique et économique des consommateurs, la régulation et le développement du marché intérieur, l'enregistrement des entreprises commerciales et des sociétés, le développement de l'économie numérique et des filières d'avenir, et l'amélioration de l'attractivité du territoire.",,"Au sein du service de l'économie numérique, des filières d'avenir et des télécommunications, le chargé(e) de projets télécommunications est responsable de la mise en œuvre et du suivi des projets qui lui sont confiés par le chef de service, et ce, en fonction des orientations de la Nouvelle-Calédonie en matière de développement du secteur des télécommunications et d'aménagement numérique du territoire.
Il instruit l'ensemble des dossiers liés à l'Office des Postes et Télécommunications de la Nouvelle-Calédonie (convention, stratégie, organisation, tarifications, etc.) et peut conseiller la hiérarchie en la matière.
Enfin, le chargé(e) de projets télécommunications peut être amené(e) à travailler sur d'autres actions portées par le service de l'économie numérique, des filières d'avenir et de l'attractivité et l'organisme. En outre, il contribue au bon fonctionnement de l'organisation matricielle définie par la direction, au profit des projets et produits de l'organisme.","Sous l'autorité du chef du service de l'économie numérique, des filières d'avenir et des télécommunications, le chargé(e) de projets télécommunications a pour activités principales :
- piloter et coordonner la mise en œuvre des projets ou dispositifs, sous sa responsabilité, en collaboration avec les institutions et acteurs économiques, notamment ceux de la feuille de route PSEN 2027 concernant l'axe aménagement numérique du territoire (assises des télécoms, stratégie sectorielle du secteur, mise en place de la régulation du secteur, amélioration des services aux entreprises,...);
- comprendre, recueillir, analyser les besoins et les difficultés de l'écosystème du numérique calédonien et du secteur des télécommunications, et ainsi veiller à la pertinence des actions conduites par rapport aux attentes des acteurs;
- Instruire l'ensemble des dossiers liés à l'Office des Postes et Télécommunications de Nouvelle-Calédonie, particulièrement en matière de gestion du spectre, et assurer le suivi de conventions d'objectifs et de moyens;
- Mettre en place des indicateurs de suivi de ses missions, réaliser un reporting de ces activités auprès de sa hiérarchie, et la conseiller.","- Apporter son expertise et être associé(e) à différents projets portés par le service, la direction et l'organisme ;
- Effectuer un travail de veille et proposer des évolutions.",,"- Diplôme Ingénieur télécommunications souhaitable; 
- Compréhension des enjeux liés à l'économie numérique et au secteur des télécommunications ;
- Connaissance de l'environnement socioculturel calédonien, de ses enjeux sociétaux et économiques ;
- Connaissance de l'organisation et du fonctionnement des institutions de la Nouvelle-Calédonie ;
- Connaissance en analyse et modélisation financière et en économie des télécoms ;
- Maîtrise des méthodes d'ingénierie de projets ;
- Maîtrise des outils bureautiques, collaboratifs et décisionnels ;
- Maîtrise de l'anglais technique ;
- Qualités rédactionnelles et sens du reporting ;
- Organisation et planification ;
- Expérience avérée dans la conduite et le pilotage de projets territoriaux.","- Piloter et/ou participer à des projets ;
- Définir et analyser un modèle économique ;
- Réaliser un diagnostic financier ;
- Conduire des réunions multi-partenariales ;
- Rédiger des documents administratifs et techniques ;
- Mettre en place des modalités de suivi des résultats ;
- Conduire le changement et gérer les conflits ;
- Prendre des décisions dans son périmètre de délégation ;
- Gérer et hiérarchiser des urgences et des échéances ;
- Rendre compte.","- Esprit d'équipe, qualités d'écoute, de communication et de pédagogie ; 
- Méthode, rigueur, organisation et planification ;
- Esprit d'analyse et de synthèse, sens du reporting et respect de la hiérarchie ; 
- Autonomie, capacité d'adaptation et réactivité ; 
- Dynamisme, esprit d'initiative et curiosité intellectuelle ; 
- Force de propositions ;
- Sens de la performance et du service public ;
- Respect de la confidentialité des données ; 
- Disponibilité.",Modification de la date de clôture initialement prévue le 28/08/2026,Bruno FERRANDIS,23 22 50,bruno.ferrandis@gouv.nc,,,,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/3ecad967231f654664af2036de648050/download/
65364,0,Infirmier(e) en soins généraux à Canala,,,26-1185,2026-08-07,Province Nord,infirmier en soins généraux,,Infirmiers,,,,immédiatement,Province Nord,PVN,,,2026-08-06 02:17:39+11:00,2026-10-16,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/6945c80e9c0e62f1f749db35ef7c642b/download/
65363,0,Chirurgien-dentiste à Touho,,,26-1184,2026-08-07,Province Nord,chirurgien dentiste,,,,,,immédiatement,Province Nord,PVN,,,2026-08-06 02:16:10+11:00,2026-10-16,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/b86995dab50639c910b4a79b895564ae/download/
65367,0,Chirurgien-dentiste à Hienghène,,,26-1188,2026-08-07,Province Nord,chirurgien dentiste,,,,,,immédiatement,Province Nord,PVN,,,2026-08-06 02:23:24+11:00,2026-10-16,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/d452f3c0b1d51186bf0e2a27045e9792/download/
65362,0,Chirurgien-dentiste à Ponérihouen,,,26-1183,2026-08-07,Province Nord,chirurgien dentiste,,,,,,immédiatement,Province Nord,PVN,,,2026-08-06 02:14:25+11:00,2026-10-16,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/99f5763370ff417ab35e179e0661c3b9/download/
65366,0,2 Infimier(e)s en soins généraux à Pouebo,,,26-1187,2026-08-07,Province Nord,infirmier en soins généraux,,Infirmiers,,,,immédiatement,Province Nord,PVN,,,2026-08-06 02:21:57+11:00,2026-10-16,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/846d7666643d767e756256b37d26bc16/download/
65365,0,2 Infimier(e)s en soins généraux à Houailou,,,26-1186,2026-08-07,Province Nord,infirmier en soins généraux,,Infirmiers,,,,immédiatement,Province Nord,PVN,,,2026-08-06 02:19:41+11:00,2026-10-16,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/2259dd5ba3905d0f84c5b29da56355b1/download/
65259,0,Responsable de l'UPASS de Thio,,,26-1152,2026-07-31,Province Sud,cadre de santé,infirmier en soins généraux,Cadre de santé,Infirmiers,,2027-01-01 11:00:00+11:00,date,Province Sud,PVS,,,2026-07-30 03:06:15+11:00,2026-10-02,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 04/09/26 a été reportée,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/25d21f1808ba46cefd3667327d7f5482/download/
65264,0,Chef de service adjoint de la protection de l'enfance,,,26-1147,2026-07-31,Province Sud,attaché,cadre socio-éducatif,,,,,susceptible d'être vacant,Province Sud,PVS,,,2026-07-30 19:36:40+11:00,2026-10-02,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 21/08/2026 a été reportée,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/b87aba54a6142d9cb925ca3f29f3cf18/download/
65248,0,Auxiliaire de puériculture à la Maison maternelle Marcelle JORDA (SPE),,,26-1145,2026-07-30,Province Sud,auxiliaire de puériculture,,Aide-soignant,,,,susceptible d'être vacant,Province Sud,PVS,,NOUMEA,2026-07-30 01:41:28+11:00,2026-10-16,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 21/08/2026 a été reportée,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/657675271de0f5adb8058e40bd98c9c0/download/
65249,0,Responsable du bureau accueil familial Nord,,,26-1146,2026-07-30,Province Sud,assistant socio-éducatif,,,,,2026-09-01 11:00:00+11:00,susceptible d'être vacant le,Province Sud,PVS,,NOUMEA,2026-07-30 01:45:30+11:00,2026-10-02,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 21/08/2026 a été reportée,,,,,,,,,,,,PUBLIE,2,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/1256a4682dca143d7701532bef1843b1/download/
65177,0,Chef de service mines et carrières,Chargé d'études projets industriels,H1206-1,26-65177/MPRH,2026-07-24,Nouvelle-Calédonie,ingénieur,,Equipement,,Ingénieur 2ème grade domaine équipement : au moins égale à 5 ans.,,immédiatement,"Direction de l'industrie, des mines et de l'énergie",DIMENC,,Nouméa,2026-07-24 20:51:21+11:00,2026-09-25,"La Direction de l'Industrie, des Mines et de l'Énergie de la Nouvelle-Calédonie (DIMENC) est une administration centrale et déconcentrée au service de la politique industrielle & énergétique, de la gestion des risques et de la connaissance géologique de la Nouvelle-Calédonie. Elle applique, évalue et conçoit les politiques publiques dans ses domaines de compétences dans la perspective de concilier le développement industriel durable du territoire avec la protection des personnes et des biens et la préservation de l'environnement et des ressources. La DIMENC assure des missions pour le compte de l'État, du gouvernement de la Nouvelle-Calédonie, de la Province Nord, de la Province Sud, et de la Province des Îles. Par son rôle de conseil et d'aide à la décision de ses cinq donneurs d'ordres, notamment concernant le marché mondial des ressources naturelles, la DIMENC contribue à préparer la Nouvelle-Calédonie à surmonter les mutations économiques, technologiques, climatiques et géopolitiques dans ses domaines de compétences.

Au sein de la DIMENC, le service mines et carrières (qui comprend 15 agents) accompagne et soutient le développement durable et responsable de l'exploitation des ressources minérales en Nouvelle-Calédonie. Il assure des missions de contrôle et d'accompagnement de l'activité des industries extractives, mais aussi d'élaboration et d'actualisation de la réglementation et des politiques publiques par une analyse critique des retours du terrain, dans une perspective de développement minier durable du territoire.",Chargé d'études industrielles et minières,"Le chef du service des mines et carrières a pour missions, sous l'autorité hiérarchique du directeur de la DIMENC, mais également sous l'autorité transverse du directeur adjoint :
- d'assurer la bonne application et animation des politiques publiques et de la règlementation en vigueur sur le champ des mines et des carrières (cf. activités principales ci-dessous) ;
- de proposer à la direction des évolutions réglementaires et de nouvelles politiques publiques notamment par un regard critique de l'application des politiques publiques sur le terrain au quotidien ;
- de contribuer, sous le contrôle de la direction, au rôle d'aide à la décision de la DIMENC à ses donneurs d'ordres ;
- d'œuvrer, sous le contrôle de la direction et par l'activité quotidienne de son service, à créer une relation constructive, pragmatique et de confiance entre l'administration et la profession minière dans une perspective de développement minier durable.","- Management des agents du service des mines et des carrières ;
- Assurer les contrôles, inspections et instructions des activités extractives ;
- Assurer les contrôles, inspections et instructions en matière de droit du travail dans l'industrie extractive ;
- Contribuer à l'accompagnement et suivi des sites miniers notamment dans une perspective d'amélioration des pratiques et de développement durable ;
- Assurer le contrôle des cessions de minerais et secrétariat du CCEM ;
- Assurer l'instructions et gestion des droits sur le sous-sol et secrétariat du CCM et CM ;
- Etablir et diffuser les statistiques de l'industrie extractive au public et aux donneurs d'ordres de la DIMENC ;
- Mettre en place une veille technique et réglementaire ;
- Appuyer la direction dans l'évaluation, la conception et l'évolution des politiques publiques et des réglementations par un regard critique de l'application des politiques publiques sur le terrain au quotidien.","- Participation à la démarche qualité ISO 9001
- Assurer la mise en œuvre de la démarche qualité au sein du service","Pour la réalisation de ces missions, des déplacements fréquents sur l'ensemble du territoire de la Nouvelle-Calédonie sont à prévoir ainsi que l'organisation et l'animation de diverses réunions avec les institutions, les professionnels et globalement l'ensemble des acteurs du secteur des mines et des carrières.","- Formation technique supérieure (Bac + 5) et expérience professionnelle significative requise dans le domaine ;
- Très bonne connaissance des réglementations applicables du secteur (schéma de mise en valeur des richesses minières, code minier, codes de environnement, droit du travail) ;
- Très bonne connaissance du secteur minier néo-calédonien ; 
- Très bonne connaissance des techniques d'exploitation minière et du marché du nickel ;","- Importante compétence de management ; 
- Rigueur et pragmatisme ; 
- Sens de l'organisation ; 
- Excellente capacité d'analyse, de synthèse et de rédaction ;
- Importante disponibilité (interne et externe) ; 
- Adaptabilité au changement - Polyvalence ;","- Sens de l'intérêt général ;
- Esprit de synthèse ;
- Force de proposition et capacité à rendre compte ;
- Équilibre entre autonomie et reporting vers la direction ;
- Sens du travail en équipe ;
- Capacité d'écoute, de négociation et de persuasion (interne et externe) ;",,"Jean-Sébastien BAILLE, Directeur par intérim",27 02 38,jean-sebastien.baille@gouv.nc,,,,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/5299bc7ccf90f5591c494171aca26095/download/
65143,0,Responsable du pôle Métiers de la Mer,,,26-1098,2026-07-24,Groupement insertion évolution professionnelles de Nouvelle-Calédonie,attaché,,,,,2027-01-01 11:00:00+11:00,date,Groupement insertion évolution professionnelles de Nouvelle-Calédonie,GIEP NC,,,2026-07-24 01:10:15+11:00,2026-10-02,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 14/08/26 a été reportée,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/e56813af851cf41e343ff223645b5646/download/
65169,0,Maître-nageur sauveteur - Pouembout,,,26-1124,2026-07-24,Province Nord,éducateur des APS,,,,,,immédiatement,Province Nord,PVN,,,2026-07-24 01:56:36+11:00,2026-09-25,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 04/09/2026 a été reportée,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/f909bd1af37e4034438a9e0016b71d41/download/
64681,0,Orthophoniste au service de prévention et promotion de la santé,,,26-0965,2026-06-26,Province Sud,orthophoniste,,Rééducation,,,2026-09-01 11:00:00+11:00,susceptible d'être vacant le,Province Sud,PVS,,,2026-06-25 00:08:21+11:00,2026-10-23,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 14/08/2026 a été reportée,,,,,,,,,,,,PUBLIE,2,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/1efde739e24f704f530dc1d969f56266/download/
64572,0,Ingénieur Régulation du secteur électrique,"Ingénieur d'études (béton armé, BTP, constructions métalliques, de prix BTP, en génie climatique-électrique)",F1106-5,26-64572/MPRH,2026-06-26,Nouvelle-Calédonie,ingénieur,,Equipement,,Ingénieur 1er grade domaine de l'équipement : au moins égale à 5 ans.Ingénieur 2ème grade domaine de l'équipement : au moins égale à 5 ans,,immédiatement,"Direction de l'industrie, des mines et de l'énergie",DIMENC,Service de l'énergie,Nouméa,2026-06-16 20:59:00+11:00,2026-09-25,"La Direction de l'industrie, des mines et de l'énergie de la Nouvelle-Calédonie (DIMENC) est une administration centrale et déconcentrée au service de la politique industrielle et énergétique et de la gestion des risques. Elle conçoit, applique et évalue les politiques publiques dans ses domaines de compétences, dans la perspective de concilier le développement industriel durable du territoire avec la protection des personnes et des biens et la préservation de l'environnement et des ressources.
Le service de l'énergie de la DIMENC propose et met en œuvre la politique énergétique de la Nouvelle-Calédonie et le cadre réglementaire afférent : il s'agit notamment d'assurer un approvisionnement et une fourniture énergétique de qualité, compétitive et respectueuse de l'environnement. Le service a ainsi la charge des six politiques publiques suivantes :
1. La sécurité d'approvisionnement énergétique ;
2. L'électrification rurale ;
3. La décarbonation et la compétitivité énergétique de l'industrie, en particulier de la métallurgie ;
4. La décarbonation du transport et mobilité (y compris les véhicules pour l'industrie minière) ;
5. La décarbonation et la performance énergétique des bâtiments et des équipements ;
6. La régulation des tarifs publics de l'énergie et lutte contre la précarité énergétique.",Chargé d'affaires énergie,"Sous l'autorité du chef de section, l'agent met en œuvre la politique énergétique du territoire et le cadre réglementaire correspondant. Il est en charge de la régulation économique du système électrique et de l'établissement des tarifs publics de l'électricité. Il réalise l'instruction des dossiers technique et économique du secteur de l'électricité et propose des analyses à partir des référentiels réglementaires en vigueur.  Il concoure à l'élaboration du cadre réglementaire visant à la transition énergétique du système électrique en cohérence avec les objectifs du schéma pour la transition énergétique de la Nouvelle-Calédonie.  Il réalise les inspections des outils de production et de stockage d'électricité","Dans le cadre des missions du service relatives à la régulation des acteurs de l'énergie, l'agent est en charge des actions suivantes :
Développement du parc de production et de stockage d'électricité :
- Elaborer, suivre et évaluer la réglementation relative à la production et au stockage de l'énergie ;
- Instruire les demandes d'autorisation d'exploiter les installations de production et de stockage d'énergie électrique ;
- Suivre les obligations réglementaires des acteurs de la production et du stockage d'énergie électrique ;
- Réaliser les inspections des outils de production et de stockage de l'électricité.
Réseaux :
- Elaborer, suivre et évaluer la réglementation relative aux réseaux électriques (cahier des charges type des concessions de distribution, prescriptions techniques de raccordement,...) ;
- Suivre les développements technologiques en cours (réseaux intelligents) et évaluer les opportunités ;
- Suivre la qualité du service de l'électricité.
Tarifs de l'électricité :
- Appliquer et faire évoluer la réglementation relative à la fixation des tarifs de l'électricité ;
- Analyser périodiquement les coûts et les recettes du système électrique et faire des analyses prospectives ;
- Développer un modèle prospectif des tarifs de l'électricité ;
- Réformer la grille tarifaire de l'électricité.","- Veille technologique active sur la production et le stockage de l'électricité, sur les réseaux intelligents et sur la tarification de l'électricité.",,"- Bac +5 dans le secteur de l'énergie;
- Forte connaissance du secteur de la régulation des systèmes électriques;
- Organisation et fonctionnement d'un système électrique;
- Energies renouvelables;
- Connaissance des procédures administratives et des institutions de la Nouvelle-Calédonie;
- Maîtrise des outils informatiques;
- Permis B.","- Capacités rédactionnelles, d'écoute et d'argumentation,
- Elaboration, suivi et évaluation des politiques publiques,
- Conseil aux décideurs,
- Ecoute active, compréhension des situations, des enjeux et des influences.","- Autonomie, prise d'initiative et force de proposition,
- Capacité au travail en équipe et qualités relationnelles,
- Esprit d'analyse et de synthèse,
- Sens de l'organisation et disponibilité,
- Curiosité, rigueur, méthode",,Nicolas FAVRAY,27 48 61,nicolas.favray@gouv.nc,,,,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/0226bd572326bac9bc069aaeff706c26/download/
