id,communique,libelle_poste,libelle_emploi_rome,code_emploi_rome,numero,date_mis_en_ligne,libelle_collectivite,libelle_corps_grade,libelle_corps_grade_2,libelle_domaine,libelle_domaine_2,duree_residence_exigee,date_a_pourvoir,date_a_pourvoir_libelle,direction_libelle,direction_acronyme,service_libelle,lieu_travail,date_creation,date_cloture,presentation,emploi_resp,mission,activites_principales,activites_secondaires,conditions_particulieres,savoir,savoir_faire,comportements,commentaire_republication,contact,contact_telephone,contact_email,contact_secondaire,contact_secondaire_telephone,contact_secondaire_email,collectivite_nom_rh,collectivite_adresse_depot,collectivite_adresse_postale,collectivite_email,collectivitefax,statut,nb_postes_a_pourvoir,a_pourvoir_autre,url_pdf
63232,0,Assistant de service social,"Assistant de service social, Assistant social, Assistant social (de secteur, du personnel, du travail)",K1201-5,26-63232/MPRH,2026-04-30,Nouvelle-Calédonie,assistant socio-éducatif,,,,- Au moins égale à 5 ans.,,immédiatement,Direction de la protection judiciaire de l'enfance et de la jeunesse,DPJEJ,Service éducatif de milieu ouvert et d'insertion,Nouméa,2026-04-07 10:39:45+11:00,2026-05-21,"La Direction de la Protection Judiciaire de l'Enfance et de la Jeunesse (DPJEJ) a pour mission d'accueillir, de protéger et d'accompagner des jeunes relevant de la protection de l'enfance et de l'enfance délinquante.
L'équipe pluridisciplinaire est composée d'éducateurs spécialisés, de moniteurs éducateurs, de psychologues, d'infirmiers, de veilleurs, d'un ouvrier polyvalent ainsi que d'un chef de service ou chef de service éducatif. En complément, la direction peut mobiliser certaines ressources internes, telles que le pool de chargés de mission et les agents supports.
Afin de renforcer ses effectifs, la DPJEJ recherche un(e) assistant(e) de service social.",,"L'assistant de service social au sein du DPJEJ a pour mission d'accueillir et d'accompagner les mineurs et leurs familles dans le de la mise en œuvre des mesures éducatives prononcées par l'autorité judiciaire au titre de
l'enfance délinquante ou de l'enfance en danger.
L'assistant social sera chargé d'accompagner les équipes dans la compréhension des dispositifs et de l'organisation autour du projet du mineur. Il apportera un appui aux décisions d'orientation et veillera à favoriser des relations de qualité entre la famille et les différents intervenants sociaux.","- Mettre en œuvre des actions d'accompagnement auprès des jeunes et des familles;
- Participer à la préparation et à l'application des décisions judiciaires;
- Réaliser des investigations et des enquêtes sociales;
- Analyser la situation sociale et familiale des jeunes suivis;
- Mener des entretiens pour évaluer les situations;
- Identifier les situations de danger ou de dysfonctionnement;
- Évaluer les capacités d'évolution et les ressources des familles;
- Recueillir les informations nécessaires à la prise de décision judiciaire;
- Répondre aux demandes du juge des enfants.",,"- Permis B obligatoire, 
- Déplacement sur tout le territoire de la Nouvelle Calédonie.","- Diplôme d'Etat d'Assistant de Service Social,
- Connaissance des institutions, des dispositifs existants et des intervenants du champ du handicap et de la dépendance en Nouvelle-Calédonie.","- Maîtrise des techniques d'entretien d'aide à la personne, d'écoute active et de communication,
- Savoir évaluer, analyser et synthétiser les situations,
- Savoir rédiger des dossiers administratifs de demande et savoir réaliser les enquêtes sociales,
- Savoir être synthétique, à l'écrit comme à l'oral.","- Savoir travailler en équipe pluridisciplinaire et en réseau avec les organismes à caractère social et médico-social,
- Sens de l'écoute et dialogue facile,
- Disponibilité et autonomie,
- Discrétion,
- Sens du service public.",,"Marie-Gabrielle TOLIKOLI-MOTUTOA, chef de service",23 20 10,marie-gabrielle.tolikoli-motutoa@gouv.nc,,,,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/bd215cd3a3bb2c4b8d4467bf2639759c/download/
63713,0,Chargé de mission - délégué à la protection des données (DPO),,,26-63713/MPRH,2026-05-07,Nouvelle-Calédonie,ingénieur,,Informatique,,"Ingénieur 2ème grade, domaine informatique : au moins égale à 5 ans.",,immédiatement,Secrétariat général du gouvernement de la Nouvelle-Calédonie,SGGNC,CHARGES DE MISSION AUPRES DU SGG,Nouméa,2026-05-05 07:33:05+11:00,2026-05-28,AVP publié dans le cadre d'une réorganisation interne.,,"Placé au sein du secrétariat général du gouvernement, le chargé de mission - délégué à la protection des données intervient de manière transversale auprès des directions du gouvernement. Il contribue à la définition, à l'animation et à l'évaluation de la politique de protection des données personnelles de la collectivité. À ce titre, il réalise des analyses, accompagne les services dans leurs démarches de conformité et formule des propositions visant à renforcer la maîtrise des risques juridiques et techniques liés aux traitements de données.

Il assure la mise en œuvre de la conformité de l'ensemble des traitements de données au regard de la législation applicable.","- Informer, sensibiliser et conseiller les responsables de traitement, les sous-traitants ainsi que l'ensemble des agents de la Nouvelle-Calédonie sur les obligations en matière de protection des données à caractère personnel ; 
- Contribuer à la diffusion d'une culture ""informatique et libertés"" ;
- Analyser les pratiques existantes et formuler des recommandations visant à garantir la conformité des traitements de données ;
- Veiller à la mise en œuvre de mesures appropriées permettant à la collectivité de démontrer sa conformité ;
- Accompagner les directions dans l'intégration du principe de protection des données dès la conception et par défaut dans leurs projets ;
- Réaliser des audits et contrôles, en toute indépendance, et proposer des axes d'amélioration ;
- Assurer la gestion des demandes d'exercice des droits, des réclamations et des requêtes, et conseiller les services dans les réponses à apporter ;
- Cartographier les traitements et tenir les registres obligatoires ;
- Assurer une veille juridique et technique, analyser les évolutions réglementaires et proposer les adaptations nécessaires ;
- Assurer un rôle d'interface avec l'autorité de contrôle et piloter les démarches de notification en cas de violation de données ;
- Animer des réflexions transversales sur les enjeux de protection des données et contribuer à la structuration des pratiques au sein de la collectivité.",,,"- Formation DPO ;
- Bonne connaissance de l'organisation et du fonctionnement de la collectivité ;
- Bonne connaissance des systèmes d'information ;
- Bonnes connaissances juridiques et informatiques ;
- Bonne maîtrise de l'anglais.","- Capacité d'analyse et de synthèse ;
- Aptitude à formuler des propositions et à accompagner la prise de décision ;
- Qualités rédactionnelles (notes, analyses, recommandations) ;
- Capacité à animer des actions de formation et des démarches transversales ;
- Aisance relationnelle.","- Rigueur, méthode et sens de l'organisation ;
- Discrétion et respect de la confidentialité ;
- Réactivité et autonomie ;
- Esprit d'initiative.",,"Séverine Bonnardel, directrice des ressources humaines et de la fonction publique",,severine.bonnardel@gouv.nc,,,,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/f131a102c83a831126ea81d543deac85/download/
63988,0,Secrétaire rédacteur,,,26-0763,2026-05-14,Congrès de la Nouvelle-Calédonie,attaché,,,,,,immédiatement,Congrès de la Nouvelle-Calédonie,CNC,,,2026-05-13 15:09:16+11:00,2026-06-04,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/0877dfafe70d4c9be0e67da9eb3a00e9/download/
63759,0,Adjoint au chef de la division exploitation,,,26-0697,2026-05-07,Direction de l'aviation civile,ingénieur des études et de l'exploitation,,,,,,immédiatement,Direction de l'aviation civile,DAC,,,2026-05-06 10:58:44+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,la direction de l'aviation civile,179 rue Roger GERVOLINO - Magenta,B.P.  H1 98849 Nouméa cedex,dac-nc-sa-bpers@aviation-civile.gouv.fr,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/48e36d44b7490bffc5541dfbd00369d7/download/
63852,0,Assistant technique et logistique,,,26-0725,2026-05-07,Institut d'archéologie de la Nouvelle-Calédonie et du Pacifique,agent du patrimoine,,,,,2026-06-23 00:00:00+11:00,date,Institut d'archéologie de la Nouvelle-Calédonie et du Pacifique,IANCP,,,2026-05-07 08:20:18+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/d5858ff2ddcfcec76de11a2636eee57d/download/
63726,0,Référent(e) Ressources Humaines - Section appui stratégique,,,26-0682,2026-05-07,Office des postes et télécommunications,cadre d'exploitation,contrôleur,,,,,susceptible d'être vacant,Office des postes et télécommunications,OPT,,,2026-05-05 09:50:40+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/09fb9f450860caae2bd0cb292c4069e4/download/
63929,0,Assistant commercial Grands Comptes - Agence entreprises,,,26-0716,2026-05-14,Office des postes et télécommunications,contrôleur,agent d'exploitation,,,,,susceptible d'être vacant,Office des postes et télécommunications,OPT,,,2026-05-13 13:00:48+11:00,2026-06-04,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/aff36b8c73bd42aa355b59c4d3d20677/download/
63835,0,Assistant commercial Grands Comptes - Agence entreprises,,,26-0714,2026-05-07,Office des postes et télécommunications,contrôleur,agent d'exploitation,,,,,susceptible d'être vacant,Office des postes et télécommunications,OPT,,,2026-05-07 07:33:50+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/81006fa6d1dba9f4df7c3af15dc01057/download/
63978,0,Préposé à la distribution à domicile - CDC N,,,26-0753,2026-05-14,Office des postes et télécommunications,préposé à la distribution postale,,,,,2026-06-17 00:00:00+11:00,date,Office des postes et télécommunications,OPT,,,2026-05-13 14:48:50+11:00,2026-06-04,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/89baef96efe33bb0fa0fea200905f276/download/
63977,0,Chargé de contact clientèle en soutien - zone Nouméa Agglomération,,,26-0752,2026-05-14,Office des postes et télécommunications,agent d'exploitation,,,,,,susceptible d'être vacant,Office des postes et télécommunications,OPT,,,2026-05-13 14:46:58+11:00,2026-06-04,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/34b340045432282272be314d4ac20c12/download/
63720,0,Chargé(e) de portefeuille de projets- Direction,,,26-0676,2026-05-07,Office des postes et télécommunications,cadre d'exploitation,,,,,,immédiatement,Office des postes et télécommunications,OPT,,,2026-05-05 09:40:22+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/e864a210c69917ea7f294e1ca5569b58/download/
63733,0,Chargé(e) de l'innovation digitale et data - service support métiers,,,26-0689,2026-05-07,Office des postes et télécommunications,cadre d'exploitation,,,,,,susceptible d'être vacant,Office des postes et télécommunications,OPT,,,2026-05-05 10:07:15+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/7ecf1941502ac2eb55beb522708b9f33/download/
63979,0,Chef d'agence de Koné - Pouembout,,,26-0754,2026-05-14,Office des postes et télécommunications,contrôleur,,,,,2026-10-01 00:00:00+11:00,date,Office des postes et télécommunications,OPT,,,2026-05-13 14:50:28+11:00,2026-06-04,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/a64d729a674203b1f90f900d799ec90b/download/
63804,0,Technicien Section Energie - CERT,,,26-0713,2026-05-07,Office des postes et télécommunications,technicien,,,,,,immédiatement,Office des postes et télécommunications,OPT,,,2026-05-06 14:46:06+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/2e3d1325aa2af87327dd876f0a22d6c6/download/
63972,0,Secrétaire - Agences entreprises,,,26-0747,2026-05-14,Office des postes et télécommunications,contrôleur,,,,,,immédiatement,Office des postes et télécommunications,OPT,,,2026-05-13 14:36:25+11:00,2026-06-04,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/2a935e75c29b9755e384c006643b7793/download/
63732,0,Chef(fe) de section Applications et pratiques métiers - service support métiers,,,26-0688,2026-05-07,Office des postes et télécommunications,cadre d'exploitation,,,,,,susceptible d'être vacant,Office des postes et télécommunications,OPT,,,2026-05-05 10:05:43+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/17abc4467919a0b7961a06beaf9a9620/download/
63727,0,Chef(fe) de section appui métiers - Service support métiers,,,26-0683,2026-05-07,Office des postes et télécommunications,cadre d'exploitation,,,,,,susceptible d'être vacant,Office des postes et télécommunications,OPT,,,2026-05-05 09:52:40+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/ba04d006d18c243971867db4d7ce2902/download/
63656,0,Référent(e) qualitén hygiène et sécurité des aliments,,,26-0661,2026-04-30,Caisse des écoles de Nouméa,technicien,,Economie rurale,,,2026-11-05 00:00:00+11:00,date,Caisse des écoles de Nouméa,CDE Nouméa,,,2026-04-30 08:38:04+11:00,2026-05-21,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/832e1e2b631d25cb609b943cc72629fe/download/
63853,0,Infirmier(e) de coordination en réhabilitation psychosiale,,,26-0726,2026-05-07,"Centre hospitalier spécialisé ""Albert Bousquet""",infirmier en soins généraux,,Infirmiers,,,,immédiatement,"Centre hospitalier spécialisé ""Albert Bousquet""",CHS,,,2026-05-07 08:23:44+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/6d2c2ad49bc4daf43f017036ced71535/download/
63859,0,Orthophoniste,,,26-0732,2026-05-07,"Centre hospitalier territorial ""Gaston Bourret""",orthophoniste,,Rééducation,,,,immédiatement,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-05-07 08:35:23+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/e855a2aa98dd3a4b84b6d5d6cad7dad1/download/
63985,0,5 Infirmier(e)s en soins généraux au bloc opératoire,,,26-0760,2026-05-14,"Centre hospitalier territorial ""Gaston Bourret""",infirmier en soins généraux,,Infirmiers,,,,immédiatement,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-05-13 15:03:33+11:00,2026-06-04,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/d322cd355f5206f7d2197409d217c5b7/download/
63981,0,2 Aide-soignant(e)s en orthopédie 1,,,26-0756,2026-05-14,"Centre hospitalier territorial ""Gaston Bourret""",aide-soignant,,Aide-soignant,,,,immédiatement,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-05-13 14:54:52+11:00,2026-06-04,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/ede029b81e589bb379df6599f1ac149f/download/
63860,0,Infirmier(e) en pratique avancée service oncologie-hématologie,,,26-0733,2026-05-07,"Centre hospitalier territorial ""Gaston Bourret""",infirmier en soins généraux,,Infirmiers,,,2026-06-01 00:00:00+11:00,date,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-05-07 08:36:51+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/5ee7a50d2801b4b8754afa4ec0598ee8/download/
63654,0,Assistant(e) médico-administratif(ve) aux urgences,,,26-0663,2026-04-30,"Centre hospitalier territorial ""Gaston Bourret""",rédacteur,,,,,2026-07-01 00:00:00+11:00,date,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-04-30 08:35:17+11:00,2026-05-21,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/b4fce89c1eaa56a29a4888bafb0d5dc9/download/
63858,0,Infirmier(e) service infimier de compensation et suppléance (SICS),,,26-0731,2026-05-07,"Centre hospitalier territorial ""Gaston Bourret""",infirmier en soins généraux,,Infirmiers,,,2026-08-01 00:00:00+11:00,date,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-05-07 08:33:32+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/87e4c760353892d72b6fde97aa21fac7/download/
63535,0,1 responsable du pôle administratif et budgétaire,,,26-0621,2026-04-23,,attaché d'administration générale,rédacteur d'administration générale,,,,,immédiatement,,,,,2026-04-22 11:25:31+11:00,2026-06-11,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/9e43caee0b9f417d7b3956e55319c59f/download/
63801,0,Gestionnaire ressources humaines,,,26-0710,2026-05-07,Province Sud,rédacteur,,,,,,immédiatement,,,,,2026-05-06 14:41:22+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/9f90e8097a1cafae82492fdf99418efb/download/
63991,0,Gestionnaire recrutement et formation,,,26-0766,2026-05-14,,rédacteur,,,,,2026-11-01 00:00:00+11:00,date,,,,,2026-05-13 15:15:57+11:00,2026-06-04,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/34f46756a7eda5dfb56acbd759ffba84/download/
63987,0,Chargé d'opération de construction,,,26-0762,2026-05-14,,technicien,,Equipement,,,,immédiatement,,,,,2026-05-13 15:07:22+11:00,2026-06-04,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/1a414dbdc20068aad3746410f39b47c8/download/
63761,0,Gestionnaire foncier,,,26-0699,2026-05-07,Port autonome de Nouvelle-Calédonie,technicien,,Equipement,,,,immédiatement,,,,,2026-05-06 11:02:53+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/837032b76b85538357da1045047d1e67/download/
63642,0,Gestionnaire des ressources humaines et comptable,,,26-0650,2026-04-30,Institut agronomique calédonien,rédacteur,,,,,2026-06-01 00:00:00+11:00,date,,,,,2026-04-30 08:06:38+11:00,2026-05-21,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/24e7b66e986db87a0e69cc5e06a9f0e2/download/
63601,0,Secrétaire générale adjoint,,,26-0627,2026-04-30,,adjoint administratif,,,,,,immédiatement,,,,,2026-04-29 08:53:00+11:00,2026-05-21,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/ec854f9ce88880b7a024ce4cd6dbc94d/download/
63843,0,2 Educateurs de rue,,,26-0723,2026-05-07,,assistant socio-éducatif,,,,,,immédiatement,,,,,2026-05-07 07:57:48+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/e1feb413160e90c750154a0da6dc43cf/download/
63839,0,4 Maîtres-nageurs sauveteurs,,,26-0719,2026-05-07,,éducateur des APS,,,,,2026-08-01 00:00:00+11:00,date,,,,,2026-05-07 07:44:02+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/896d0b250ea9f777bada75a768e727cb/download/
63764,0,Directeur adjoint,,,26-0702,2026-05-07,Province des îles Loyauté,emploi fonctionnel,,,,,,immédiatement,Province des îles Loyauté,PIL,,,2026-05-06 11:11:49+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,"la direction de l'administration générale de la province des îles Loyauté, service des RH",Hôtel de la province des îles Loyauté à Wé - Lifou,BP 50 - 98820 WE LIFOU,dag-recrutement@loyalty.nc,45.51.30,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/1082e77fc3db3f675307d2aa27187220/download/
63989,0,Adjoint au chef de service de l'action sanitaire,,,26-0764,2026-05-14,Province des îles Loyauté,cadre de santé,,Cadre de santé,,,,autre,Province des îles Loyauté,PIL,,,2026-05-13 15:11:01+11:00,2026-06-04,,Inspecteur,,,,,,,,,,,,,,,"la direction de l'administration générale de la province des îles Loyauté, service des RH",Hôtel de la province des îles Loyauté à Wé - Lifou,BP 50 - 98820 WE LIFOU,dag-recrutement@loyalty.nc,45.51.30,PUBLIE,5,Réorganisation,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/e7f999f25f04c7d7d065c606fe2660ac/download/
63648,0,Médecin conseil,,,26-0669,2026-04-30,Province des îles Loyauté,médecin de santé publique,,,,,,immédiatement,Province des îles Loyauté,PIL,,,2026-04-30 08:18:48+11:00,2026-05-21,,Inspecteur,,,,,,,,,,,,,,,"la direction de l'administration générale de la province des îles Loyauté, service des RH",Hôtel de la province des îles Loyauté à Wé - Lifou,BP 50 - 98820 WE LIFOU,dag-recrutement@loyalty.nc,45.51.30,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/1db1aaaa3209eea25862afafb3225b11/download/
63887,0,5 Gardes-Champêtres,,,26-0707,2026-05-10,Ville du Mont-Dore,ACDP-Grille rémunération 2-Diplôme niveau V,,,,,,susceptible d'être vacant,Ville du Mont-Dore,,,,2026-05-11 14:31:54+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/6135da3a88e48916c00243e835fbc17e/download/
63447,0,Ingénieur en ingénierie logicielle,,,26-0579,2026-04-16,Université de Nouvelle-Calédonie,ingénieur,,Informatique,,,,immédiatement,Université de Nouvelle-Calédonie,UNC,,Campus de Nouville,2026-04-16 13:42:35+11:00,2026-06-14,,Intégrateur d'applications,,,,,,,,Modification de la date de clôture initialement prévue le 08/05/2026,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/c31c3106c0777564786a001ae5b7b232/download/
